term,tf,df,idf
sir,2,1,7.551794365777062
geoffrey,2,1,7.551794365777062
burgers's,2,1,7.551794365777062
pimple,2,1,7.551794365777062
cells,2,1,7.551794365777062
throttle,2,1,7.551794365777062
sucked,2,1,7.551794365777062
injector,2,1,7.551794365777062
kussner,2,1,7.551794365777062
theodorsen's,2,1,7.551794365777062
drilling,2,1,7.551794365777062
deepest,2,1,7.551794365777062
plumes,2,1,7.551794365777062
inoperative,2,1,7.551794365777062
ramp,2,1,7.551794365777062
bell,2,1,7.551794365777062
thwaites,2,1,7.551794365777062
globules,2,1,7.551794365777062
swirls,2,1,7.551794365777062
fed,2,1,7.551794365777062
sheltered,2,1,7.551794365777062
y2,2,1,7.551794365777062
determinantal,2,1,7.551794365777062
correctness,2,1,7.551794365777062
voyage,2,1,7.551794365777062
shielded,2,1,7.551794365777062
planet's,2,1,7.551794365777062
titan,2,1,7.551794365777062
disregarded,2,1,7.551794365777062
schoenherr,2,1,7.551794365777062
eucken,2,1,7.551794365777062
afterflow,2,1,7.551794365777062
installations,2,1,7.551794365777062
wheel,2,1,7.551794365777062
lees's,2,1,7.551794365777062
mufflers,2,1,7.551794365777062
weapons,2,1,7.551794365777062
noninclined,2,1,7.551794365777062
weighting,2,1,7.551794365777062
strut,2,1,7.551794365777062
catalytic,2,1,7.551794365777062
alminar,2,1,7.551794365777062
white,2,1,7.551794365777062
townsend,2,1,7.551794365777062
slider,2,1,7.551794365777062
explosive,2,1,7.551794365777062
neumann,2,1,7.551794365777062
sedov,2,1,7.551794365777062
canted,2,1,7.551794365777062
beta,2,1,7.551794365777062
magnetoacoustic,2,1,7.551794365777062
schuh,2,1,7.551794365777062
0904,2,1,7.551794365777062
nozzle's,2,1,7.551794365777062
paris,2,1,7.551794365777062
hamel,2,1,7.551794365777062
piercy,2,1,7.551794365777062
winny,2,1,7.551794365777062
giese,2,1,7.551794365777062
bergdolt,2,1,7.551794365777062
zoom,2,1,7.551794365777062
maneuvering,2,1,7.551794365777062
illingworth,2,1,7.551794365777062
murray,2,1,7.551794365777062
bimolecular,2,1,7.551794365777062
flex,2,1,7.551794365777062
synge,2,1,7.551794365777062
midspan,2,1,7.551794365777062
interpretations,2,1,7.551794365777062
liapunov,2,1,7.551794365777062
fog,2,1,7.551794365777062
freeman,2,1,7.551794365777062
chester's,2,1,7.551794365777062
u1,2,1,7.551794365777062
jmin,2,1,7.551794365777062
buzz,2,1,7.551794365777062
squire's,2,1,7.551794365777062
havelock's,2,1,7.551794365777062
ao'b,2,1,7.551794365777062
peng,2,1,7.551794365777062
pindroh,2,1,7.551794365777062
drum,2,1,7.551794365777062
camera,2,1,7.551794365777062
caret,2,1,7.551794365777062
glassy,2,1,7.551794365777062
mm,2,1,7.551794365777062
choke,2,1,7.551794365777062
wassermann,2,1,7.551794365777062
valve,2,1,7.551794365777062
the'solar,2,1,7.551794365777062
violet,2,1,7.551794365777062
190,2,1,7.551794365777062
seal,2,1,7.551794365777062
transcendant,2,1,7.551794365777062
refracts,2,1,7.551794365777062
resist,2,1,7.551794365777062
lecture,2,1,7.551794365777062
board,2,1,7.551794365777062
integrity,2,1,7.551794365777062
rib,2,1,7.551794365777062
bars,2,1,7.551794365777062
craft,2,1,7.551794365777062
saunders,2,1,7.551794365777062
roe,2,1,7.551794365777062
sr,2,1,7.551794365777062
n1,2,1,7.551794365777062
012,2,1,7.551794365777062
endplates,2,1,7.551794365777062
isobar,2,1,7.551794365777062
ux,2,1,7.551794365777062
anti,2,1,7.551794365777062
spheric,2,1,7.551794365777062
exhausts,2,1,7.551794365777062
crest,2,1,7.551794365777062
99degree,2,1,7.551794365777062
unfolding,2,1,7.551794365777062
79,2,1,7.551794365777062
5degree,2,1,7.551794365777062
incorporating,2,1,7.551794365777062
40degree,2,1,7.551794365777062
rpm,2,1,7.551794365777062
france,2,1,7.551794365777062
onera,2,1,7.551794365777062
myself,2,1,7.551794365777062
cps,2,1,7.551794365777062
identity,2,1,7.551794365777062
analogues,2,1,7.551794365777062
endurance,2,1,7.551794365777062
endurances,2,1,7.551794365777062
meter,2,1,7.551794365777062
unpowered,2,1,7.551794365777062
raleigh,2,1,7.551794365777062
dodecagonal,2,1,7.551794365777062
precession,2,1,7.551794365777062
bump,2,1,7.551794365777062
droop,2,1,7.551794365777062
tolerable,2,1,7.551794365777062
cutoff,2,1,7.551794365777062
intensities,2,1,7.551794365777062
sloped,2,1,7.551794365777062
opaque,2,1,7.551794365777062
polyaxial,2,1,7.551794365777062
contradictions,2,1,7.551794365777062
domes,2,1,7.551794365777062
proton,2,1,7.551794365777062
geophysical,2,1,7.551794365777062
forecasting,2,1,7.551794365777062
you,2,1,7.551794365777062
trails,2,1,7.551794365777062
driest's,2,1,7.551794365777062
nimonic,2,1,7.551794365777062
dislocation,2,1,7.551794365777062
cavities,2,1,7.551794365777062
depression,2,1,7.551794365777062
weapon,2,1,7.551794365777062
circling,2,1,7.551794365777062
ko,2,1,7.551794365777062
dimensioning,2,1,7.551794365777062
insects,2,1,7.551794365777062
gerard,2,1,7.551794365777062
3792,2,1,7.551794365777062
flowmeters,2,1,7.551794365777062
mc,2,1,7.551794365777062
skewed,2,1,7.551794365777062
efficiencies,2,1,7.551794365777062
projecting,2,1,7.551794365777062
prolate,2,1,7.551794365777062
spheroid,2,1,7.551794365777062
housing,2,1,7.551794365777062
influences,2,1,7.551794365777062
isolation,1,1,7.551794365777062
unbalanced,1,1,7.551794365777062
preponderance,1,1,7.551794365777062
occasionally,1,1,7.551794365777062
shorten,1,1,7.551794365777062
psychological,1,1,7.551794365777062
physiological,1,1,7.551794365777062
passengers,1,1,7.551794365777062
crew,1,1,7.551794365777062
intimately,1,1,7.551794365777062
4degree,1,1,7.551794365777062
18degree,1,1,7.551794365777062
protruding,1,1,7.551794365777062
contaminating,1,1,7.551794365777062
7090,1,1,7.551794365777062
contents,1,1,7.551794365777062
1135,1,1,7.551794365777062
backing,1,1,7.551794365777062
950,1,1,7.551794365777062
calibrate,1,1,7.551794365777062
nondimensionalized,1,1,7.551794365777062
poinds,1,1,7.551794365777062
marin,1,1,7.551794365777062
marin's,1,1,7.551794365777062
implied,1,1,7.551794365777062
unimportant,1,1,7.551794365777062
palte,1,1,7.551794365777062
concrete,1,1,7.551794365777062
clarified,1,1,7.551794365777062
librove's,1,1,7.551794365777062
isochronous,1,1,7.551794365777062
24s,1,1,7.551794365777062
t4,1,1,7.551794365777062
classifications,1,1,7.551794365777062
111,1,1,7.551794365777062
forty,1,1,7.551794365777062
5052,1,1,7.551794365777062
oven,1,1,7.551794365777062
elapsed,1,1,7.551794365777062
elapsing,1,1,7.551794365777062
crooked,1,1,7.551794365777062
75s,1,1,7.551794365777062
shanley's,1,1,7.551794365777062
polycrystalline,1,1,7.551794365777062
equicohesive,1,1,7.551794365777062
iron,1,1,7.551794365777062
premixed,1,1,7.551794365777062
heimel,1,1,7.551794365777062
analyzable,1,1,7.551794365777062
trefftz,1,1,7.551794365777062
statical,1,1,7.551794365777062
nongyroscopic,1,1,7.551794365777062
formations,1,1,7.551794365777062
lobed,1,1,7.551794365777062
uncontrollable,1,1,7.551794365777062
crinoline,1,1,7.551794365777062
skirt,1,1,7.551794365777062
compressing,1,1,7.551794365777062
draped,1,1,7.551794365777062
nearer,1,1,7.551794365777062
internat,1,1,7.551794365777062
mech,1,1,7.551794365777062
cambridge,1,1,7.551794365777062
wiley,1,1,7.551794365777062
judiciously,1,1,7.551794365777062
stepped,1,1,7.551794365777062
meissner,1,1,7.551794365777062
arguments,1,1,7.551794365777062
kelvin,1,1,7.551794365777062
geckeler,1,1,7.551794365777062
cabins,1,1,7.551794365777062
cabin,1,1,7.551794365777062
framed,1,1,7.551794365777062
language,1,1,7.551794365777062
russian,1,1,7.551794365777062
investigator,1,1,7.551794365777062
inaccessible,1,1,7.551794365777062
treatise,1,1,7.551794365777062
897,1,1,7.551794365777062
lyskov,1,1,7.551794365777062
lagrange's,1,1,7.551794365777062
specialise,1,1,7.551794365777062
secure,1,1,7.551794365777062
deformable,1,1,7.551794365777062
multipliers,1,1,7.551794365777062
increments,1,1,7.551794365777062
attaindd,1,1,7.551794365777062
indefinitely,1,1,7.551794365777062
labour,1,1,7.551794365777062
fastened,1,1,7.551794365777062
p's,1,1,7.551794365777062
necessitates,1,1,7.551794365777062
delft,1,1,7.551794365777062
holland,1,1,7.551794365777062
attened,1,1,7.551794365777062
scientists,1,1,7.551794365777062
countries,1,1,7.551794365777062
bimetallic,1,1,7.551794365777062
traditional,1,1,7.551794365777062
snapping,1,1,7.551794365777062
accommodated,1,1,7.551794365777062
relaxed,1,1,7.551794365777062
keller,1,1,7.551794365777062
reiss,1,1,7.551794365777062
immovable,1,1,7.551794365777062
coned,1,1,7.551794365777062
proportioned,1,1,7.551794365777062
versatility,1,1,7.551794365777062
intention,1,1,7.551794365777062
almen,1,1,7.551794365777062
laszlo,1,1,7.551794365777062
violates,1,1,7.551794365777062
meridians,1,1,7.551794365777062
crank,1,1,7.551794365777062
nicolson,1,1,7.551794365777062
h2o,1,1,7.551794365777062
o2,1,1,7.551794365777062
co2,1,1,7.551794365777062
administration,1,1,7.551794365777062
ablated,1,1,7.551794365777062
reflex,1,1,7.551794365777062
packard,1,1,7.551794365777062
worst,1,1,7.551794365777062
010,1,1,7.551794365777062
stabilize,1,1,7.551794365777062
prebuckled,1,1,7.551794365777062
recognizing,1,1,7.551794365777062
simplifies,1,1,7.551794365777062
decomposition,1,1,7.551794365777062
ignite,1,1,7.551794365777062
enormously,1,1,7.551794365777062
differentiations,1,1,7.551794365777062
deteriorate,1,1,7.551794365777062
65degree,1,1,7.551794365777062
75degree,1,1,7.551794365777062
adaptable,1,1,7.551794365777062
ardc,1,1,7.551794365777062
continues,1,1,7.551794365777062
sedimentation,1,1,7.551794365777062
isotope,1,1,7.551794365777062
protein,1,1,7.551794365777062
determinations,1,1,7.551794365777062
ultracentrifuge,1,1,7.551794365777062
discharges,1,1,7.551794365777062
l40,1,1,7.551794365777062
stokes's,1,1,7.551794365777062
circulating,1,1,7.551794365777062
goes,1,1,7.551794365777062
orlfice,1,1,7.551794365777062
hemispheroidal,1,1,7.551794365777062
arithmetical,1,1,7.551794365777062
old,1,1,7.551794365777062
routinized,1,1,7.551794365777062
conformity,1,1,7.551794365777062
skill,1,1,7.551794365777062
practitioners,1,1,7.551794365777062
rewriting,1,1,7.551794365777062
superscript,1,1,7.551794365777062
relax,1,1,7.551794365777062
307,1,1,7.551794365777062
357,1,1,7.551794365777062
1910,1,1,7.551794365777062
newly,1,1,7.551794365777062
u's,1,1,7.551794365777062
la,1,1,7.551794365777062
ordering,1,1,7.551794365777062
dirichlet's,1,1,7.551794365777062
extensible,1,1,7.551794365777062
inserting,1,1,7.551794365777062
weakly,1,1,7.551794365777062
danger,1,1,7.551794365777062
grade,1,1,7.551794365777062
profound,1,1,7.551794365777062
elevations,1,1,7.551794365777062
425,1,1,7.551794365777062
reciprocally,1,1,7.551794365777062
nacelles,1,1,7.551794365777062
tractor,1,1,7.551794365777062
concur,1,1,7.551794365777062
encounter,1,1,7.551794365777062
mph,1,1,7.551794365777062
rotated,1,1,7.551794365777062
polystyrene,1,1,7.551794365777062
resins,1,1,7.551794365777062
reinforcement,1,1,7.551794365777062
melamine,1,1,7.551794365777062
laminate,1,1,7.551794365777062
unmanned,1,1,7.551794365777062
haveg,1,1,7.551794365777062
rocketon,1,1,7.551794365777062
unablated,1,1,7.551794365777062
performances,1,1,7.551794365777062
polytechnic,1,1,7.551794365777062
brooklyn,1,1,7.551794365777062
lucid,1,1,7.551794365777062
promised,1,1,7.551794365777062
elegant,1,1,7.551794365777062
dismissed,1,1,7.551794365777062
lacking,1,1,7.551794365777062
freeman's,1,1,7.551794365777062
nonablating,1,1,7.551794365777062
inconel,1,1,7.551794365777062
pieces,1,1,7.551794365777062
polymers,1,1,7.551794365777062
400degree,1,1,7.551794365777062
800degree,1,1,7.551794365777062
telemeter,1,1,7.551794365777062
telemetered,1,1,7.551794365777062
boost,1,1,7.551794365777062
525,1,1,7.551794365777062
219,1,1,7.551794365777062
meteors,1,1,7.551794365777062
leaves,1,1,7.551794365777062
49,1,1,7.551794365777062
creased,1,1,7.551794365777062
accessible,1,1,7.551794365777062
unblunted,1,1,7.551794365777062
asymptote,1,1,7.551794365777062
dropped,1,1,7.551794365777062
choleski,1,1,7.551794365777062
programming,1,1,7.551794365777062
deforming,1,1,7.551794365777062
audio,1,1,7.551794365777062
subaudio,1,1,7.551794365777062
cathode,1,1,7.551794365777062
decimal,1,1,7.551794365777062
digits,1,1,7.551794365777062
named,1,1,7.551794365777062
dampometer,1,1,7.551794365777062
windtunnels,1,1,7.551794365777062
centaur,1,1,7.551794365777062
midchord,1,1,7.551794365777062
whisker,1,1,7.551794365777062
availability,1,1,7.551794365777062
themselves,1,1,7.551794365777062
tailoring,1,1,7.551794365777062
exploit,1,1,7.551794365777062
predictive,1,1,7.551794365777062
conduct,1,1,7.551794365777062
surrounded,1,1,7.551794365777062
octahedral,1,1,7.551794365777062
perplexing,1,1,7.551794365777062
overestimates,1,1,7.551794365777062
lee's,1,1,7.551794365777062
believe,1,1,7.551794365777062
succeeded,1,1,7.551794365777062
exerts,1,1,7.551794365777062
collapsing,1,1,7.551794365777062
basin,1,1,7.551794365777062
repair,1,1,7.551794365777062
sequel,1,1,7.551794365777062
engineer's,1,1,7.551794365777062
foundation,1,1,7.551794365777062
layered,1,1,7.551794365777062
grooves,1,1,7.551794365777062
papreg,1,1,7.551794365777062
cellulose,1,1,7.551794365777062
acetate,1,1,7.551794365777062
00675,1,1,7.551794365777062
02025,1,1,7.551794365777062
066,1,1,7.551794365777062
741,1,1,7.551794365777062
bulging,1,1,7.551794365777062
theoretic,1,1,7.551794365777062
waviness,1,1,7.551794365777062
wrinkle,1,1,7.551794365777062
smoothness,1,1,7.551794365777062
irregularity,1,1,7.551794365777062
0005,1,1,7.551794365777062
backgrounds,1,1,7.551794365777062
filtering,1,1,7.551794365777062
turned,1,1,7.551794365777062
scanning,1,1,7.551794365777062
handbook,1,1,7.551794365777062
doubtful,1,1,7.551794365777062
machined,1,1,7.551794365777062
embryonic,1,1,7.551794365777062
lobes,1,1,7.551794365777062
threshold,1,1,7.551794365777062
caution,1,1,7.551794365777062
edition,1,1,7.551794365777062
440,1,1,7.551794365777062
psi,1,1,7.551794365777062
undergone,1,1,7.551794365777062
safe,1,1,7.551794365777062
code's,1,1,7.551794365777062
interim,1,1,7.551794365777062
exercise,1,1,7.551794365777062
prism,1,1,7.551794365777062
rigidly,1,1,7.551794365777062
unflanged,1,1,7.551794365777062
np,1,1,7.551794365777062
toriconic1a,1,1,7.551794365777062
complement,1,1,7.551794365777062
nonhomogeneous,1,1,7.551794365777062
langer,1,1,7.551794365777062
amer,1,1,7.551794365777062
wissler,1,1,7.551794365777062
dissertation,1,1,7.551794365777062
observes,1,1,7.551794365777062
jointly,1,1,7.551794365777062
occuring,1,1,7.551794365777062
beskin,1,1,7.551794365777062
randomly,1,1,7.551794365777062
diffusely,1,1,7.551794365777062
satelite,1,1,7.551794365777062
convecting,1,1,7.551794365777062
randon,1,1,7.551794365777062
lyon,1,1,7.551794365777062
convect,1,1,7.551794365777062
hysteretic,1,1,7.551794365777062
apropriate,1,1,7.551794365777062
hays,1,1,7.551794365777062
condensed,1,1,7.551794365777062
stronger,1,1,7.551794365777062
deeper,1,1,7.551794365777062
intensification,1,1,7.551794365777062
intensified,1,1,7.551794365777062
struck,1,1,7.551794365777062
recirculating,1,1,7.551794365777062
125,1,1,7.551794365777062
daytime,1,1,7.551794365777062
predominating,1,1,7.551794365777062
finely,1,1,7.551794365777062
insuring,1,1,7.551794365777062
boattailing,1,1,7.551794365777062
lost,1,1,7.551794365777062
clausing's,1,1,7.551794365777062
reinvestigated,1,1,7.551794365777062
numberical,1,1,7.551794365777062
temprature,1,1,7.551794365777062
proceeding,1,1,7.551794365777062
pointing,1,1,7.551794365777062
obtainment,1,1,7.551794365777062
bearings,1,1,7.551794365777062
singly,1,1,7.551794365777062
370,1,1,7.551794365777062
morning,1,1,7.551794365777062
revised,1,1,7.551794365777062
termination,1,1,7.551794365777062
maths,1,1,7.551794365777062
mechs,1,1,7.551794365777062
perturbing,1,1,7.551794365777062
millimeters,1,1,7.551794365777062
mechanic,1,1,7.551794365777062
ignited,1,1,7.551794365777062
devreased,1,1,7.551794365777062
3660,1,1,7.551794365777062
003,1,1,7.551794365777062
4th,1,1,7.551794365777062
periments,1,1,7.551794365777062
ailerons,1,1,7.551794365777062
halfway,1,1,7.551794365777062
merely,1,1,7.551794365777062
upflow,1,1,7.551794365777062
slower,1,1,7.551794365777062
soaking,1,1,7.551794365777062
spray,1,1,7.551794365777062
snow,1,1,7.551794365777062
obliterated,1,1,7.551794365777062
vision,1,1,7.551794365777062
cleared,1,1,7.551794365777062
dents,1,1,7.551794365777062
superficial,1,1,7.551794365777062
multipropeller,1,1,7.551794365777062
inadvertently,1,1,7.551794365777062
taxiing,1,1,7.551794365777062
macadam,1,1,7.551794365777062
chase,1,1,7.551794365777062
hangling,1,1,7.551794365777062
accentuated,1,1,7.551794365777062
rudimentary,1,1,7.551794365777062
undesirable,1,1,7.551794365777062
lags,1,1,7.551794365777062
substituted,1,1,7.551794365777062
vz,1,1,7.551794365777062
descents,1,1,7.551794365777062
strengthening,1,1,7.551794365777062
unfilled,1,1,7.551794365777062
expounded,1,1,7.551794365777062
books,1,1,7.551794365777062
bleich,1,1,7.551794365777062
salmon,1,1,7.551794365777062
goodier,1,1,7.551794365777062
hoff's,1,1,7.551794365777062
ready,1,1,7.551794365777062
yuan,1,1,7.551794365777062
insertion,1,1,7.551794365777062
tion,1,1,7.551794365777062
accounting,1,1,7.551794365777062
garabedian's,1,1,7.551794365777062
wets,1,1,7.551794365777062
tomotika,1,1,7.551794365777062
397,1,1,7.551794365777062
asymptotes,1,1,7.551794365777062
meyer's,1,1,7.551794365777062
dorodnitzin,1,1,7.551794365777062
nonreactive,1,1,7.551794365777062
deflagration,1,1,7.551794365777062
venting,1,1,7.551794365777062
boiloff,1,1,7.551794365777062
nonaligned,1,1,7.551794365777062
superfast,1,1,7.551794365777062
unexpected,1,1,7.551794365777062
joins,1,1,7.551794365777062
millikan,1,1,7.551794365777062
heimenz,1,1,7.551794365777062
operative,1,1,7.551794365777062
discerned,1,1,7.551794365777062
nonreacting,1,1,7.551794365777062
identifiable,1,1,7.551794365777062
gorcum,1,1,7.551794365777062
pole,1,1,7.551794365777062
gorcum's,1,1,7.551794365777062
draws,1,1,7.551794365777062
enskog,1,1,7.551794365777062
geometrics,1,1,7.551794365777062
bakanov,1,1,7.551794365777062
deryagin,1,1,7.551794365777062
1730,1,1,7.551794365777062
synthesized,1,1,7.551794365777062
locus,1,1,7.551794365777062
hyperliptic,1,1,7.551794365777062
grad,1,1,7.551794365777062
mccune,1,1,7.551794365777062
integrable,1,1,7.551794365777062
interacted,1,1,7.551794365777062
traversed,1,1,7.551794365777062
underexpanded,1,1,7.551794365777062
8000,1,1,7.551794365777062
calibers,1,1,7.551794365777062
hromas,1,1,7.551794365777062
iodine,1,1,7.551794365777062
gibbs,1,1,7.551794365777062
dalton,1,1,7.551794365777062
dilute,1,1,7.551794365777062
lennard,1,1,7.551794365777062
aerelastic,1,1,7.551794365777062
dominating,1,1,7.551794365777062
