term,tf,df,idf
dubendorff,1,1,10.00066817315943
60-89,1,1,10.00066817315943
gabaculin,1,1,10.00066817315943
succinylacetone,1,1,10.00066817315943
higher-plant,1,1,10.00066817315943
vivo-in,1,1,10.00066817315943
35with,1,1,10.00066817315943
12p12-13,1,1,10.00066817315943
gdi-d4,1,1,10.00066817315943
d12s54,1,1,10.00066817315943
nk-kappa,1,1,10.00066817315943
7q34,1,1,10.00066817315943
ctcl,1,1,10.00066817315943
carboxy-truncated,1,1,10.00066817315943
2991-3022,1,1,10.00066817315943
sympathetic-neuron,1,1,10.00066817315943
invoking,1,1,10.00066817315943
not-expressing,1,1,10.00066817315943
egf-replaced,1,1,10.00066817315943
egf-receptor,1,1,10.00066817315943
antitumor-anti,1,1,10.00066817315943
k29,1,1,10.00066817315943
kerr,1,1,10.00066817315943
4060-4067,1,1,10.00066817315943
coexcised,1,1,10.00066817315943
3-oxoacyl,1,1,10.00066817315943
non-utilizing,1,1,10.00066817315943
pas7-1,1,1,10.00066817315943
cup1,1,1,10.00066817315943
thiolase-deficient,1,1,10.00066817315943
il-3r,1,1,10.00066817315943
cftr-gene,1,1,10.00066817315943
r33aw,1,1,10.00066817315943
1154instc,1,1,10.00066817315943
cole1,1,1,10.00066817315943
erm-tnpr,1,1,10.00066817315943
pe194,1,1,10.00066817315943
plasmidic,1,1,10.00066817315943
self-ligated,1,1,10.00066817315943
rece,1,1,10.00066817315943
fengycin,1,1,10.00066817315943
f29-3,1,1,10.00066817315943
radioimmunotherapeutic,1,1,10.00066817315943
adeno-carcinoma,1,1,10.00066817315943
ls-174t,1,1,10.00066817315943
90y-radiolabeled,1,1,10.00066817315943
saline-filled,1,1,10.00066817315943
0055,1,1,10.00066817315943
non-isolated,1,1,10.00066817315943
51cr-labelled,1,1,10.00066817315943
non-fn,1,1,10.00066817315943
5-containing,1,1,10.00066817315943
125i-radiolabeled,1,1,10.00066817315943
reep-2,1,1,10.00066817315943
premalignancies,1,1,10.00066817315943
20-mo,1,1,10.00066817315943
human-scid,1,1,10.00066817315943
para-autocrine,1,1,10.00066817315943
2183,1,1,10.00066817315943
hlh-bhlh,1,1,10.00066817315943
74-kilobase,1,1,10.00066817315943
unevaluable,1,1,10.00066817315943
brachydanio,1,1,10.00066817315943
gairdneri,1,1,10.00066817315943
autoradiographs,1,1,10.00066817315943
rna-specific,1,1,10.00066817315943
a-expressing,1,1,10.00066817315943
rna-expressing,1,1,10.00066817315943
age-compatible,1,1,10.00066817315943
cpd-specific,1,1,10.00066817315943
radiation-resistance,1,1,10.00066817315943
trimethoprim-resistant,1,1,10.00066817315943
tmp-resistant,1,1,10.00066817315943
dhfrs,1,1,10.00066817315943
tn4003,1,1,10.00066817315943
264-fold,1,1,10.00066817315943
function-perturbing,1,1,10.00066817315943
telomere-proximal,1,1,10.00066817315943
1409,1,1,10.00066817315943
1411,1,1,10.00066817315943
1412,1,1,10.00066817315943
1413,1,1,10.00066817315943
pg11,1,1,10.00066817315943
phosphoglucoisomerase,1,1,10.00066817315943
ybr1410,1,1,10.00066817315943
798,1,1,10.00066817315943
ybr1411,1,1,10.00066817315943
alpha-mannosyltransferases,1,1,10.00066817315943
ktr1,1,1,10.00066817315943
ktr2,1,1,10.00066817315943
yur1,1,1,10.00066817315943
ybr1445,1,1,10.00066817315943
ybr1412,1,1,10.00066817315943
ybr1409,1,1,10.00066817315943
ybr1413,1,1,10.00066817315943
wastage,1,1,10.00066817315943
13q13q,1,1,10.00066817315943
5-50,1,1,10.00066817315943
antigen-3,1,1,10.00066817315943
ca2863,1,1,10.00066817315943
gttcgt,1,1,10.00066817315943
l927p,1,1,10.00066817315943
l1260,1,1,10.00066817315943
g1249r,1,1,10.00066817315943
baculovirus-insect,1,1,10.00066817315943
basalocortical,1,1,10.00066817315943
keratoacanthoma-like,1,1,10.00066817315943
halogen-induced,1,1,10.00066817315943
watching,1,1,10.00066817315943
remake,1,1,10.00066817315943
e-8,1,1,10.00066817315943
e-9,1,1,10.00066817315943
e-10,1,1,10.00066817315943
70-89,1,1,10.00066817315943
gieser,1,1,10.00066817315943
swaroop,1,1,10.00066817315943
aa35,1,1,10.00066817315943
d3s1231e,1,1,10.00066817315943
sec13-related,1,1,10.00066817315943
sec13p,1,1,10.00066817315943
d3s720,1,1,10.00066817315943
m1v,1,1,10.00066817315943
8q21,1,1,10.00066817315943
1q4,1,1,10.00066817315943
settlers,1,1,10.00066817315943
echinoderms,1,1,10.00066817315943
686,1,1,10.00066817315943
1-137,1,1,10.00066817315943
138-686,1,1,10.00066817315943
43-amino,1,1,10.00066817315943
beta-transducins,1,1,10.00066817315943
ste4,1,1,10.00066817315943
wolfian,1,1,10.00066817315943
autoinducer,1,1,10.00066817315943
enl,1,1,10.00066817315943
eleven-nineteen,1,1,10.00066817315943
qgp-1,1,1,10.00066817315943
domain-coding,1,1,10.00066817315943
273-302,1,1,10.00066817315943
pst-29,1,1,10.00066817315943
albers,1,1,10.00066817315943
shin,1,1,10.00066817315943
ichikawa,1,1,10.00066817315943
schreiber,1,1,10.00066817315943
756-758,1,1,10.00066817315943
sabatini,1,1,10.00066817315943
erdjument-bromage,1,1,10.00066817315943
lui,1,1,10.00066817315943
tempst,1,1,10.00066817315943
35-43,1,1,10.00066817315943
arg1975,1,1,10.00066817315943
n-acylated,1,1,10.00066817315943
functionalities,1,1,10.00066817315943
7-37,1,1,10.00066817315943
anti-rabphilin,1,1,10.00066817315943
onplantation,1,1,10.00066817315943
intact-tissue,1,1,10.00066817315943
orthotopic-onplantation,1,1,10.00066817315943
tn31831,1,1,10.00066817315943
mj233c,1,1,10.00066817315943
aro1,1,1,10.00066817315943
glyphosate-adapted,1,1,10.00066817315943
plastid-free,1,1,10.00066817315943
w10bsml,1,1,10.00066817315943
photoautotrophic,1,1,10.00066817315943
vitro-synthesized,1,1,10.00066817315943
rapamycin-binding,1,1,10.00066817315943
multiple-resistance,1,1,10.00066817315943
plasmid-free,1,1,10.00066817315943
ptkw106,1,1,10.00066817315943
m9c,1,1,10.00066817315943
8-22,1,1,10.00066817315943
43-47,1,1,10.00066817315943
lngfrs,1,1,10.00066817315943
45-80,1,1,10.00066817315943
non-lysosomal,1,1,10.00066817315943
69-142,1,1,10.00066817315943
htrxi,1,1,10.00066817315943
4-dimethylaminoazobenzene,1,1,10.00066817315943
dabsyl-gly,1,1,10.00066817315943
4-dimethylaminoazo,1,1,10.00066817315943
benzene-4,1,1,10.00066817315943
dabsyl,1,1,10.00066817315943
gly-phe,1,1,10.00066817315943
non-haematopoietic,1,1,10.00066817315943
13-day,1,1,10.00066817315943
33-62,1,1,10.00066817315943
9-12,1,1,10.00066817315943
stz-poor,1,1,10.00066817315943
stz-diabetic,1,1,10.00066817315943
catecholamine-secreting,1,1,10.00066817315943
ntf,1,1,10.00066817315943
501-amino,1,1,10.00066817315943
celis,1,1,10.00066817315943
1091-1198,1,1,10.00066817315943
40-aa,1,1,10.00066817315943
duronio,1,1,10.00066817315943
41-56,1,1,10.00066817315943
voorn,1,1,10.00066817315943
ploegh,1,1,10.00066817315943
131-134,1,1,10.00066817315943
kkkgk,1,1,10.00066817315943
amnion,1,1,10.00066817315943
karyoplasts,1,1,10.00066817315943
cytoplasts,1,1,10.00066817315943
pwp1,1,1,10.00066817315943
blob-like,1,1,10.00066817315943
non-pulmonary,1,1,10.00066817315943
trna-guanine,1,1,10.00066817315943
transglycosylase,1,1,10.00066817315943
ptgt1,1,1,10.00066817315943
ptz18u,1,1,10.00066817315943
3007,1,1,10.00066817315943
3271,1,1,10.00066817315943
higher-than,1,1,10.00066817315943
lys-447,1,1,10.00066817315943
strain's,1,1,10.00066817315943
gs-protein,1,1,10.00066817315943
66kd,1,1,10.00066817315943
immuno-dot,1,1,10.00066817315943
apoprotein-a,1,1,10.00066817315943
bclxs,1,1,10.00066817315943
hetero-dimerize,1,1,10.00066817315943
oxygene,1,1,10.00066817315943
e-specific,1,1,10.00066817315943
protein-disulfide,1,1,10.00066817315943
pdj,1,1,10.00066817315943
collagen-like,1,1,10.00066817315943
triple-helices,1,1,10.00066817315943
5b5,1,1,10.00066817315943
c-zeta,1,1,10.00066817315943
epsilon-pkc,1,1,10.00066817315943
pma-treated,1,1,10.00066817315943
wooten,1,1,10.00066817315943
neuritogenetic,1,1,10.00066817315943
20-bp,1,1,10.00066817315943
x-linkage,1,1,10.00066817315943
mitomycin-c,1,1,10.00066817315943
tricentrics,1,1,10.00066817315943
eldest,1,1,10.00066817315943
allostimulation,1,1,10.00066817315943
carbon-oxygen,1,1,10.00066817315943
alpha-aminoethylphosphonate,1,1,10.00066817315943
unsubstituted,1,1,10.00066817315943
fourteen-gene,1,1,10.00066817315943
tn3-family,1,1,10.00066817315943
tn4651,1,1,10.00066817315943
tn4653,1,1,10.00066817315943
tn4655,1,1,10.00066817315943
chlorobenzene,1,1,10.00066817315943
tn5280,1,1,10.00066817315943
dioxygenases,1,1,10.00066817315943
haloacetate,1,1,10.00066817315943
dehalogenase,1,1,10.00066817315943
puo1,1,1,10.00066817315943
alkanoic,1,1,10.00066817315943
deh,1,1,10.00066817315943
chlorobiphenyl,1,1,10.00066817315943
tn4371,1,1,10.00066817315943
cyanide-resistant,1,1,10.00066817315943
co-115,1,1,10.00066817315943
nonerythemogenic,1,1,10.00066817315943
1846,1,1,10.00066817315943
rubrospinal,1,1,10.00066817315943
moldavia,1,1,10.00066817315943
6-gatt,1,1,10.00066817315943
7-gatt,1,1,10.00066817315943
d7,1,1,10.00066817315943
neuronally-differentiated,1,1,10.00066817315943
ars-h4,1,1,10.00066817315943
cen6,1,1,10.00066817315943
leu2,1,1,10.00066817315943
respiratory-deficient,1,1,10.00066817315943
pbp3,1,1,10.00066817315943
11b-hydroxylase,1,1,10.00066817315943
18-oxo,1,1,10.00066817315943
hydroxycortisol,1,1,10.00066817315943
non-modulating,1,1,10.00066817315943
non-modulators,1,1,10.00066817315943
non-modulation,1,1,10.00066817315943
phosphatidyl-inositol,1,1,10.00066817315943
hematolymphopoiesis,1,1,10.00066817315943
endoglucanase,1,1,10.00066817315943
yep24,1,1,10.00066817315943
yep,1,1,10.00066817315943
carboxymethylcellulase,1,1,10.00066817315943
hyper-production,1,1,10.00066817315943
polysaccharidases,1,1,10.00066817315943
ill-understood,1,1,10.00066817315943
nonruminal,1,1,10.00066817315943
caen,1,1,10.00066817315943
brest,1,1,10.00066817315943
nantes,1,1,10.00066817315943
exhaustively,1,1,10.00066817315943
messing,1,1,10.00066817315943
rydel,1,1,10.00066817315943
ssdna-binding,1,1,10.00066817315943
hns-cat,1,1,10.00066817315943
scrapped,1,1,10.00066817315943
intracaecally,1,1,10.00066817315943
alpha-pseudomonas,1,1,10.00066817315943
pxy382,1,1,10.00066817315943
pcb604,1,1,10.00066817315943
s1-nuclease,1,1,10.00066817315943
131i-ar,1,1,10.00066817315943
3-igg1,1,1,10.00066817315943
1-144,1,1,10.00066817315943
plama,1,1,10.00066817315943
endoluminal,1,1,10.00066817315943
perinuclear-associated,1,1,10.00066817315943
antiprotease,1,1,10.00066817315943
ews1,1,1,10.00066817315943
echo-doppler,1,1,10.00066817315943
ssi,1,1,10.00066817315943
bl2,1,1,10.00066817315943
mib1-ki67,1,1,10.00066817315943
l26-cd20,1,1,10.00066817315943
uchl1-cd45ro,1,1,10.00066817315943
extracerebral,1,1,10.00066817315943
non-encapsulated,1,1,10.00066817315943
lymphomatous,1,1,10.00066817315943
l26,1,1,10.00066817315943
uchl1,1,1,10.00066817315943
reproduces,1,1,10.00066817315943
radiotherapeutical,1,1,10.00066817315943
sever,1,1,10.00066817315943
oligomerized,1,1,10.00066817315943
microtubule-bound,1,1,10.00066817315943
atp-hydrolyzing,1,1,10.00066817315943
scfs,1,1,10.00066817315943
hrt1,1,1,10.00066817315943
fbws,1,1,10.00066817315943
fbls,1,1,10.00066817315943
fbxs,1,1,10.00066817315943
textual,1,1,10.00066817315943
informatic,1,1,10.00066817315943
cutanea,1,1,10.00066817315943
nidmx,1,1,10.00066817315943
fragmenting,1,1,10.00066817315943
2-derived,1,1,10.00066817315943
actin-rich,1,1,10.00066817315943
cytoimmunohistochemistry,1,1,10.00066817315943
shortterm,1,1,10.00066817315943
o148,1,1,10.00066817315943
h40,1,1,10.00066817315943
flagellin,1,1,10.00066817315943
flic40,1,1,10.00066817315943
flic,1,1,10.00066817315943
improperly,1,1,10.00066817315943
low-activity,1,1,10.00066817315943
sec18,1,1,10.00066817315943
rnp-1,1,1,10.00066817315943
rnp-2,1,1,10.00066817315943
soil-dwelling,1,1,10.00066817315943
wtk1,1,1,10.00066817315943
rabgdi,1,1,10.00066817315943
retsaf,1,1,10.00066817315943
soybean-derived,1,1,10.00066817315943
ncrnu-m,1,1,10.00066817315943
80-400,1,1,10.00066817315943
devd,1,1,10.00066817315943
dna-fragmentation,1,1,10.00066817315943
anti-autophagic,1,1,10.00066817315943
boc-asp,1,1,10.00066817315943
1994-1998,1,1,10.00066817315943
grlb,1,1,10.00066817315943
pmra,1,1,10.00066817315943
mex,1,1,10.00066817315943
mexamexb-oprm,1,1,10.00066817315943
mexcd-oprj,1,1,10.00066817315943
mexef-oprn,1,1,10.00066817315943
acrab-tolc,1,1,10.00066817315943
corporal,1,1,10.00066817315943
gh-treated,1,1,10.00066817315943
nnos-containing,1,1,10.00066817315943
58t,1,1,10.00066817315943
575,1,1,10.00066817315943
bradykinin-associated,1,1,10.00066817315943
dihydroxy-20,1,1,10.00066817315943
1-ethoxy,1,1,10.00066817315943
5-ethyl,1,1,10.00066817315943
5-hydroxy,1,1,10.00066817315943
2-heptyn,1,1,10.00066817315943
10-seco,1,1,10.00066817315943
pregna-5,1,1,10.00066817315943
triene,1,1,10.00066817315943
diabetologia,1,1,10.00066817315943
1308-1313,1,1,10.00066817315943
factor-beta2,1,1,10.00066817315943
240-kda,1,1,10.00066817315943
telomerase-associated,1,1,10.00066817315943
tetrahymena,1,1,10.00066817315943
vrnas,1,1,10.00066817315943
230-kda,1,1,10.00066817315943
p230,1,1,10.00066817315943
b-responsive,1,1,10.00066817315943
mthhr,1,1,10.00066817315943
t-491a,1,1,10.00066817315943
a3123,1,1,10.00066817315943
pin-iii,1,1,10.00066817315943
lac-uv5,1,1,10.00066817315943
channel-channel,1,1,10.00066817315943
apoe-epsilon4,1,1,10.00066817315943
capn3,1,1,10.00066817315943
hnf1,1,1,10.00066817315943
nls-lacz,1,1,10.00066817315943
epitheliums,1,1,10.00066817315943
miswired,1,1,10.00066817315943
engrailed-like,1,1,10.00066817315943
bacteroids,1,1,10.00066817315943
nonsprayed,1,1,10.00066817315943
33-bp,1,1,10.00066817315943
phosphorylation-resistant,1,1,10.00066817315943
btk,1,1,10.00066817315943
obf-1,1,1,10.00066817315943
1033,1,1,10.00066817315943
ulks,1,1,10.00066817315943
11b1,1,1,10.00066817315943
ogg1-deficient,1,1,10.00066817315943
d-11,1,1,10.00066817315943
phi-segment,1,1,10.00066817315943
dhn-negative,1,1,10.00066817315943
nup98-top1,1,1,10.00066817315943
4e3,1,1,10.00066817315943
mrpr1,1,1,10.00066817315943
lrp56,1,1,10.00066817315943
r-123,1,1,10.00066817315943
ecl-western,1,1,10.00066817315943
apoptosis-preventing,1,1,10.00066817315943
ventriculomegaly,1,1,10.00066817315943
0046,1,1,10.00066817315943
0362,1,1,10.00066817315943
hmdm2,1,1,10.00066817315943
17q23-qter,1,1,10.00066817315943
14q23-qter,1,1,10.00066817315943
alpha-c,1,1,10.00066817315943
2200-1950,1,1,10.00066817315943
intraligand,1,1,10.00066817315943
his242ala,1,1,10.00066817315943
cu-c,1,1,10.00066817315943
cu-s,1,1,10.00066817315943
carbonylated,1,1,10.00066817315943
methionine-containing,1,1,10.00066817315943
intratumoural,1,1,10.00066817315943
co-resident,1,1,10.00066817315943
lambda-type,1,1,10.00066817315943
crossroads,1,1,10.00066817315943
transcytosis,1,1,10.00066817315943
potocytosis,1,1,10.00066817315943
detergent-insolubility,1,1,10.00066817315943
cav's,1,1,10.00066817315943
micropatches,1,1,10.00066817315943
caveolin's,1,1,10.00066817315943
caveolin-enriched,1,1,10.00066817315943
light-density,1,1,10.00066817315943
detergent-free,1,1,10.00066817315943
carbonate-based,1,1,10.00066817315943
eh-domain,1,1,10.00066817315943
mek-mapk,1,1,10.00066817315943
nrg-erbb,1,1,10.00066817315943
nonredundant,1,1,10.00066817315943
hydrogenlyase,1,1,10.00066817315943
hyca,1,1,10.00066817315943
300-kda,1,1,10.00066817315943
transenvelope,1,1,10.00066817315943
tola,1,1,10.00066817315943
tem-beta,1,1,10.00066817315943
cspa-driven,1,1,10.00066817315943
1880,1,1,10.00066817315943
l41,1,1,10.00066817315943
computer-predicted,1,1,10.00066817315943
hplap,1,1,10.00066817315943
afm218xg11,1,1,10.00066817315943
tek,1,1,10.00066817315943
plap's,1,1,10.00066817315943
iron-deficient,1,1,10.00066817315943
l-ferritin,1,1,10.00066817315943
55fe-transferrin,1,1,10.00066817315943
hfe-expressing,1,1,10.00066817315943
55fe-nta,1,1,10.00066817315943
po2-histograph,1,1,10.00066817315943
facscan,1,1,10.00066817315943
400-475,1,1,10.00066817315943
585-622,1,1,10.00066817315943
rrrawaellag,1,1,10.00066817315943
fancg-binding,1,1,10.00066817315943
doa1,1,1,10.00066817315943
zzz1delta,1,1,10.00066817315943
zzz4delta,1,1,10.00066817315943
karger,1,1,10.00066817315943
basel,1,1,10.00066817315943
matu,1,1,10.00066817315943
1-85,1,1,10.00066817315943
epithelioma,1,1,10.00066817315943
mn-immunopositive,1,1,10.00066817315943
tumoural,1,1,10.00066817315943
strainer,1,1,10.00066817315943
mrna-based,1,1,10.00066817315943
pde4,1,1,10.00066817315943
d19s212,1,1,10.00066817315943
pde4c-containing,1,1,10.00066817315943
cen,1,1,10.00066817315943
jund-pde4c,1,1,10.00066817315943
rab3a-3,1,1,10.00066817315943
upls,1,1,10.00066817315943
hect-e3,1,1,10.00066817315943
ubc8,1,1,10.00066817315943
h3p,1,1,10.00066817315943
pp60c-src,1,1,10.00066817315943
2q11,1,1,10.00066817315943
solubilizing,1,1,10.00066817315943
norris,1,1,10.00066817315943
theor,1,1,10.00066817315943
341-350,1,1,10.00066817315943
aequorin,1,1,10.00066817315943
phb-polyphosphate,1,1,10.00066817315943
sin3,1,1,10.00066817315943
poz-containing,1,1,10.00066817315943
tetracycline-sensitive,1,1,10.00066817315943
diferric,1,1,10.00066817315943
irps,1,1,10.00066817315943
irp,1,1,10.00066817315943
iron-storage,1,1,10.00066817315943
meso-endodermal,1,1,10.00066817315943
fast-vp16,1,1,10.00066817315943
horseradish-peroxidase,1,1,10.00066817315943
peroxidase-free,1,1,10.00066817315943
prestimulated,1,1,10.00066817315943
exocytosis-competent,1,1,10.00066817315943
protein-containing,1,1,10.00066817315943
williams-beuren,1,1,10.00066817315943
caldwel,1,1,10.00066817315943
28636-28640,1,1,10.00066817315943
pam-ser,1,1,10.00066817315943
npkc,1,1,10.00066817315943
domain-dependent,1,1,10.00066817315943
ser-643,1,1,10.00066817315943
rapamycin-induced,1,1,10.00066817315943
ser-729,1,1,10.00066817315943
acetate-stimulated,1,1,10.00066817315943
protein-7,1,1,10.00066817315943
relocalisation,1,1,10.00066817315943
r-i,1,1,10.00066817315943
actr-ib,1,1,10.00066817315943
bmpr-i,1,1,10.00066817315943
bmpr-ii,1,1,10.00066817315943
3tp,1,1,10.00066817315943
sub-structures,1,1,10.00066817315943
de-conjugated,1,1,10.00066817315943
ccgccagcc,1,1,10.00066817315943
4971,1,1,10.00066817315943
r3r3,1,1,10.00066817315943
r3r4,1,1,10.00066817315943
r4r4,1,1,10.00066817315943
0133,1,1,10.00066817315943
anti-epithelial,1,1,10.00066817315943
antiepithelial,1,1,10.00066817315943
well-folding,1,1,10.00066817315943
moc-a,1,1,10.00066817315943
99mtechnetium,1,1,10.00066817315943
histidine-tag,1,1,10.00066817315943
waibel,1,1,10.00066817315943
biotechnol,1,1,10.00066817315943
897-901,1,1,10.00066817315943
enriches,1,1,10.00066817315943
sasd,1,1,10.00066817315943
269920,1,1,10.00066817315943
visceromegaly,1,1,10.00066817315943
dysmyelination,1,1,10.00066817315943
symporter,1,1,10.00066817315943
6q14-q15,1,1,10.00066817315943
d6s280,1,1,10.00066817315943
d6s1622,1,1,10.00066817315943
sialin,1,1,10.00066817315943
symporters,1,1,10.00066817315943
r39c,1,1,10.00066817315943
scf-dependent,1,1,10.00066817315943
exiting,1,1,10.00066817315943
cut9,1,1,10.00066817315943
sds23,1,1,10.00066817315943
db-mediated,1,1,10.00066817315943
de-ubiquitination,1,1,10.00066817315943
cut8,1,1,10.00066817315943
am1155,1,1,10.00066817315943
am1121,1,1,10.00066817315943
quinolone-binding,1,1,10.00066817315943
nonhelix,1,1,10.00066817315943
e2-e3,1,1,10.00066817315943
residue-rich,1,1,10.00066817315943
ubr1p-ubc2p,1,1,10.00066817315943
ubc2p-ubr1p,1,1,10.00066817315943
anti-p75ntr,1,1,10.00066817315943
anti-bdnf,1,1,10.00066817315943
nonvalvular,1,1,10.00066817315943
tunicate,1,1,10.00066817315943
ecteinascidia,1,1,10.00066817315943
turbinata,1,1,10.00066817315943
lxfa,1,1,10.00066817315943
alpha1a-adrenergic,1,1,10.00066817315943
adhesion-related,1,1,10.00066817315943
ecmps,1,1,10.00066817315943
cell-ecmps,1,1,10.00066817315943
alpha4beta1,1,1,10.00066817315943
md6,1,1,10.00066817315943
